timestamp,kwh,building,month
2024-01-07 01:00:00,40.94637287069282,Building_A,1
2024-01-07 02:00:00,106.68383182196774,Building_A,1
2024-01-07 03:00:00,32.517596827934696,Building_A,1
2024-01-07 04:00:00,70.99423316111643,Building_A,1
2024-01-07 05:00:00,99.12570562672329,Building_A,1
2024-01-07 06:00:00,95.42652332294374,Building_A,1
2024-01-07 07:00:00,39.6394967946436,Building_A,1
2024-01-07 08:00:00,55.04335177944806,Building_A,1
2024-01-07 09:00:00,116.34970221020976,Building_A,1
2024-01-07 10:00:00,39.71807990964574,Building_A,1
2024-01-07 11:00:00,85.23335972187198,Building_A,1
2024-01-07 12:00:00,76.09058742759314,Building_A,1
2024-01-07 13:00:00,83.47873587723525,Building_A,1
2024-01-07 14:00:00,19.79054970098821,Building_A,1
2024-01-07 15:00:00,58.66607147555507,Building_A,1
2024-01-07 16:00:00,71.56810847231662,Building_A,1
2024-01-07 17:00:00,60.92353715981202,Building_A,1
2024-01-07 18:00:00,39.58408246073188,Building_A,1
2024-01-07 19:00:00,83.94395606228177,Building_A,1
2024-01-07 20:00:00,92.75925679078941,Building_A,1
2024-01-07 21:00:00,71.60549109861972,Building_A,1
2024-01-07 22:00:00,34.09710111431582,Building_A,1
2024-01-07 23:00:00,36.63182146425072,Building_A,1
2024-01-08 00:00:00,113.09390655428541,Building_A,1
2024-01-08 01:00:00,18.8206487454878,Building_A,1
2024-01-08 02:00:00,64.63095316783807,Building_A,1
2024-01-08 03:00:00,115.97855642582006,Building_A,1
2024-01-08 04:00:00,53.38824048145701,Building_A,1
2024-01-08 05:00:00,10.935704576737127,Building_A,1
2024-01-08 06:00:00,91.09424626092391,Building_A,1
2024-01-08 07:00:00,13.572725429831785,Building_A,1
2024-01-08 08:00:00,113.08822622269163,Building_A,1
2024-01-08 09:00:00,80.62288935280503,Building_A,1
2024-01-08 10:00:00,26.252104737763176,Building_A,1
2024-01-08 11:00:00,14.485989324701496,Building_A,1
2024-01-08 12:00:00,80.1922209372089,Building_A,1
2024-01-08 13:00:00,45.79472278932509,Building_A,1
2024-01-08 14:00:00,37.991070842516386,Building_A,1
2024-01-08 15:00:00,13.909872527006907,Building_A,1
2024-01-08 16:00:00,58.79964930317253,Building_A,1
2024-01-08 17:00:00,13.210326945630118,Building_A,1
2024-01-08 18:00:00,58.83154709090178,Building_A,1
2024-01-08 19:00:00,12.324819712183213,Building_A,1
2024-01-08 20:00:00,11.514719420247264,Building_A,1
2024-01-08 21:00:00,48.493266659065256,Building_A,1
2024-01-08 22:00:00,19.595697529872684,Building_A,1
2024-01-08 23:00:00,36.67033043896127,Building_A,1
2024-01-09 00:00:00,46.72009415180568,Building_A,1
2024-01-09 01:00:00,79.36973738753052,Building_A,1
2024-01-09 02:00:00,92.34631062611504,Building_A,1
2024-01-09 03:00:00,16.64633191461531,Building_A,1
2024-01-09 04:00:00,31.366247170954363,Building_A,1
2024-01-09 05:00:00,72.50592389480843,Building_A,1
2024-01-09 06:00:00,46.73003131889302,Building_A,1
2024-01-09 07:00:00,88.83123519296134,Building_A,1
2024-01-09 08:00:00,93.7144607007306,Building_A,1
2024-01-09 09:00:00,70.70556001035209,Building_A,1
2024-01-09 10:00:00,46.00811197381069,Building_A,1
2024-01-09 11:00:00,32.61105382315437,Building_A,1
2024-01-09 12:00:00,46.13369648245168,Building_A,1
2024-01-09 13:00:00,69.99671607357428,Building_A,1
2024-01-09 14:00:00,96.03222289678683,Building_A,1
2024-01-09 15:00:00,36.531138785797324,Building_A,1
2024-01-09 16:00:00,37.767302999093026,Building_A,1
2024-01-09 17:00:00,82.2816244385769,Building_A,1
2024-01-09 18:00:00,15.042380645108526,Building_A,1
2024-01-09 19:00:00,63.924971343485524,Building_A,1
2024-01-09 20:00:00,17.186573628986288,Building_A,1
2024-01-09 21:00:00,63.03433683898388,Building_A,1
2024-01-09 22:00:00,100.68280325377732,Building_A,1
2024-01-09 23:00:00,96.38748887096503,Building_A,1
2024-01-10 00:00:00,45.58719581470413,Building_A,1
2024-01-10 01:00:00,49.70287527075289,Building_A,1
2024-01-10 02:00:00,29.548059169702352,Building_A,1
2024-01-10 03:00:00,83.77330519955265,Building_A,1
2024-01-10 04:00:00,72.07438211135474,Building_A,1
2024-01-10 05:00:00,62.02111907598233,Building_A,1
2024-01-10 06:00:00,90.4883809108173,Building_A,1
2024-01-10 07:00:00,48.780280612592456,Building_A,1
2024-01-10 08:00:00,28.50460970230007,Building_A,1
2024-01-10 09:00:00,86.96876963213907,Building_A,1
2024-01-10 10:00:00,69.8096197614197,Building_A,1
2024-01-10 11:00:00,30.69690091701857,Building_A,1
2024-01-10 12:00:00,109.18825200046044,Building_A,1
2024-01-10 13:00:00,91.8222179202387,Building_A,1
2024-01-10 14:00:00,96.43314289395036,Building_A,1
2024-01-10 15:00:00,106.66287367526819,Building_A,1
2024-01-10 16:00:00,80.44990021580551,Building_A,1
2024-01-10 17:00:00,29.37900047813634,Building_A,1
2024-01-10 18:00:00,107.8932050858922,Building_A,1
2024-01-10 19:00:00,111.18252841700028,Building_A,1
2024-01-10 20:00:00,96.37907601461797,Building_A,1
2024-01-10 21:00:00,50.056027732047134,Building_A,1
2024-01-10 22:00:00,85.61558694642429,Building_A,1
2024-01-10 23:00:00,36.76508297397383,Building_A,1
2024-01-11 00:00:00,15.490651697788289,Building_A,1
2024-01-11 01:00:00,68.23615132072777,Building_A,1
2024-01-11 02:00:00,42.95720507696384,Building_A,1
2024-01-11 03:00:00,29.13870466180199,Building_A,1
2024-01-11 04:00:00,105.9842247010962,Building_A,1
2024-01-11 05:00:00,105.26934116337594,Building_A,1
2024-01-11 06:00:00,25.776798485413778,Building_A,1
2024-01-11 07:00:00,104.80387696317419,Building_A,1
2024-01-11 08:00:00,33.81394372946868,Building_A,1
2024-01-11 09:00:00,13.512904144416115,Building_A,1
2024-01-11 10:00:00,76.68343195327321,Building_A,1
2024-01-11 11:00:00,109.13447467427778,Building_A,1
2024-01-11 12:00:00,106.07391413822707,Building_A,1
2024-01-11 13:00:00,110.62370820179865,Building_A,1
2024-01-11 14:00:00,110.68711021468657,Building_A,1
2024-01-11 15:00:00,15.997429374959177,Building_A,1
2024-01-11 16:00:00,89.1803225164702,Building_A,1
2024-01-11 17:00:00,91.56754496927137,Building_A,1
2024-01-11 18:00:00,39.983739467044714,Building_A,1
2024-01-11 19:00:00,114.95607978941301,Building_A,1
2024-01-11 20:00:00,31.495789366341178,Building_A,1
2024-01-11 21:00:00,115.69887477505469,Building_A,1
2024-01-11 22:00:00,88.9331999506045,Building_A,1
2024-01-11 23:00:00,105.11793273612113,Building_A,1
2024-01-12 00:00:00,25.96513526024267,Building_A,1
2024-01-12 01:00:00,77.40438075327314,Building_A,1
2024-01-12 02:00:00,12.007095381412187,Building_A,1
2024-01-12 03:00:00,26.13085376554108,Building_A,1
2024-01-12 04:00:00,62.696579292132,Building_A,1
2024-01-12 05:00:00,100.3150393554686,Building_A,1
2024-01-12 06:00:00,62.02858482675493,Building_A,1
2024-01-12 07:00:00,26.86008890132846,Building_A,1
2024-01-12 08:00:00,11.01923763573344,Building_A,1
2024-01-12 09:00:00,18.794066638624244,Building_A,1
2024-01-12 10:00:00,109.17822517779229,Building_A,1
2024-01-12 11:00:00,81.8147043788662,Building_A,1
2024-01-12 12:00:00,39.53088678958885,Building_A,1
2024-01-12 13:00:00,94.7177901562215,Building_A,1
2024-01-12 14:00:00,78.15984189090157,Building_A,1
2024-01-12 15:00:00,73.80104378412935,Building_A,1
2024-01-12 16:00:00,55.53045192973619,Building_A,1
2024-01-12 17:00:00,89.06644565148362,Building_A,1
2024-01-12 18:00:00,83.89540582569347,Building_A,1
2024-01-12 19:00:00,28.883246331246248,Building_A,1
2024-01-12 20:00:00,82.08139571816263,Building_A,1
2024-01-12 21:00:00,18.663815410297516,Building_A,1
2024-01-12 22:00:00,98.88541675125049,Building_A,1
2024-01-12 23:00:00,37.662614802941214,Building_A,1
2024-01-13 00:00:00,57.44263612378123,Building_A,1
2024-01-13 01:00:00,69.2363575487675,Building_A,1
2024-01-13 02:00:00,24.983579474406348,Building_A,1
2024-01-13 03:00:00,42.7951926718996,Building_A,1
2024-01-13 04:00:00,16.575659296795592,Building_A,1
2024-01-13 05:00:00,79.71415379819659,Building_A,1
2024-01-13 06:00:00,67.47697681768572,Building_A,1
2024-01-13 07:00:00,53.023088009431994,Building_A,1
2024-01-13 08:00:00,55.21176630711041,Building_A,1
2024-01-13 09:00:00,31.154030229652815,Building_A,1
2024-01-13 10:00:00,78.4700049754226,Building_A,1
2024-01-13 11:00:00,23.71365240909553,Building_A,1
2024-01-13 12:00:00,55.847958430849076,Building_A,1
2024-01-13 13:00:00,88.39836686539788,Building_A,1
2024-01-13 14:00:00,114.48902289642623,Building_A,1
2024-01-13 15:00:00,118.73167357097199,Building_A,1
2024-01-13 16:00:00,32.08723689184568,Building_A,1
2024-01-13 17:00:00,87.30899340493944,Building_A,1
2024-01-13 18:00:00,18.64472900313787,Building_A,1
2024-01-13 19:00:00,75.88167352914502,Building_A,1
2024-01-13 20:00:00,23.553123871229136,Building_A,1
2024-01-13 21:00:00,90.56582227719933,Building_A,1
2024-01-13 22:00:00,79.08789946391482,Building_A,1
2024-01-13 23:00:00,113.53408811916826,Building_A,1
2024-01-14 00:00:00,66.73647685143406,Building_A,1
2024-01-14 01:00:00,19.34698469216658,Building_A,1
2024-01-14 02:00:00,100.04647003501897,Building_A,1
2024-01-14 03:00:00,73.14757595225674,Building_A,1
2024-01-14 04:00:00,38.066468209284736,Building_A,1
2024-01-14 05:00:00,26.35148998039306,Building_A,1
2024-01-14 06:00:00,23.597799868467078,Building_A,1
2024-01-14 07:00:00,15.328246715528529,Building_A,1
2024-01-14 08:00:00,110.93091357485714,Building_A,1
2024-01-14 09:00:00,90.99444587894989,Building_A,1
2024-01-14 10:00:00,39.92795043325792,Building_A,1
2024-01-14 11:00:00,72.65751036326877,Building_A,1
2024-01-14 12:00:00,68.42844022339848,Building_A,1
2024-01-14 13:00:00,42.914174658563304,Building_A,1
2024-01-14 14:00:00,99.82687474866258,Building_A,1
2024-01-14 15:00:00,105.9576946599988,Building_A,1
2024-01-14 16:00:00,115.22342349524367,Building_A,1
2024-01-14 17:00:00,113.79523603066315,Building_A,1
2024-01-14 18:00:00,38.71261717464343,Building_A,1
2024-01-14 19:00:00,113.39110199313085,Building_A,1
2024-01-14 20:00:00,106.61262029170273,Building_A,1
2024-01-14 21:00:00,94.96594436010582,Building_A,1
2024-01-14 22:00:00,95.62577996597841,Building_A,1
2024-01-14 23:00:00,51.87368365401773,Building_A,1
2024-01-15 00:00:00,37.43351529457104,Building_A,1
2024-01-15 01:00:00,90.7139594603119,Building_A,1
2024-01-15 02:00:00,10.912973077566416,Building_A,1
2024-01-15 03:00:00,93.33079990940423,Building_A,1
2024-01-15 04:00:00,101.1576848365735,Building_A,1
2024-01-15 05:00:00,64.6953934705061,Building_A,1
2024-01-15 06:00:00,88.89149403677555,Building_A,1
2024-01-15 07:00:00,115.9554715492819,Building_A,1
2024-01-15 08:00:00,21.914090458117848,Building_A,1
2024-01-15 09:00:00,106.68223417859059,Building_A,1
2024-01-15 10:00:00,69.66763119306904,Building_A,1
2024-01-15 11:00:00,89.94299860504202,Building_A,1
2024-01-15 12:00:00,35.64524477284098,Building_A,1
2024-01-15 13:00:00,74.59094572335549,Building_A,1
2024-01-15 14:00:00,29.652088561061777,Building_A,1
2024-01-15 15:00:00,96.13325240501655,Building_A,1
2024-01-15 16:00:00,68.55413360229181,Building_A,1
2024-01-15 17:00:00,118.48188164661443,Building_A,1
2024-01-15 18:00:00,17.473736457298088,Building_A,1
2024-01-15 19:00:00,11.42138687424256,Building_A,1
2024-01-15 20:00:00,68.56413947645638,Building_A,1
2024-01-15 21:00:00,81.01258471039927,Building_A,1
2024-01-15 22:00:00,76.4077972441817,Building_A,1
2024-01-15 23:00:00,112.34648783405059,Building_A,1
2024-01-16 00:00:00,51.04446516757278,Building_A,1
2024-01-16 01:00:00,29.532273562944418,Building_A,1
2024-01-16 02:00:00,119.17680687705928,Building_A,1
2024-01-16 03:00:00,91.68933985556608,Building_A,1
2024-01-16 04:00:00,69.51869072148439,Building_A,1
2024-01-16 05:00:00,106.85822732373167,Building_A,1
2024-01-16 06:00:00,107.65077935412721,Building_A,1
2024-01-16 07:00:00,82.58436925177774,Building_A,1
2024-01-16 08:00:00,19.075634561128826,Building_A,1
2024-01-16 09:00:00,87.0064640092025,Building_A,1
2024-01-16 10:00:00,71.91637158335149,Building_A,1
2024-01-16 11:00:00,14.46516163416872,Building_A,1
2024-01-16 12:00:00,43.25671997526256,Building_A,1
2024-01-16 13:00:00,31.608987029759454,Building_A,1
2024-01-16 14:00:00,48.89085590935847,Building_A,1
2024-01-16 15:00:00,79.43181719079037,Building_A,1
2024-01-16 16:00:00,37.83056085359546,Building_A,1
2024-01-16 17:00:00,118.84501907114834,Building_A,1
2024-01-16 18:00:00,61.507839901461935,Building_A,1
2024-01-16 19:00:00,78.12019547899197,Building_A,1
2024-01-16 20:00:00,23.10871395423433,Building_A,1
2024-01-16 21:00:00,75.60465496844864,Building_A,1
2024-01-16 22:00:00,16.503556039779916,Building_A,1
2024-01-16 23:00:00,38.561587635067234,Building_A,1
2024-01-17 00:00:00,33.92947972141894,Building_A,1
2024-01-17 01:00:00,74.25566245358407,Building_A,1
2024-01-17 02:00:00,37.84526905842262,Building_A,1
2024-01-17 03:00:00,41.767808304160866,Building_A,1
2024-01-17 04:00:00,48.324209704066305,Building_A,1
2024-01-17 05:00:00,79.21226455267114,Building_A,1
2024-01-17 06:00:00,101.89857212669546,Building_A,1
2024-01-17 07:00:00,113.9915139342412,Building_A,1
2024-01-17 08:00:00,64.43772756452853,Building_A,1
2024-01-17 09:00:00,99.09390187928541,Building_A,1
2024-01-17 10:00:00,113.41513330914525,Building_A,1
2024-01-17 11:00:00,85.76581432109869,Building_A,1
2024-01-17 12:00:00,24.35092661919227,Building_A,1
2024-01-17 13:00:00,28.9093191293389,Building_A,1
2024-01-17 14:00:00,58.50203629447902,Building_A,1
2024-01-17 15:00:00,51.55571097431334,Building_A,1
2024-01-17 16:00:00,103.60576025175182,Building_A,1
2024-01-17 17:00:00,63.59306394400077,Building_A,1
2024-01-17 18:00:00,48.09746575935357,Building_A,1
2024-01-17 19:00:00,45.818738030575204,Building_A,1
2024-01-17 20:00:00,97.81387738369456,Building_A,1
2024-01-17 21:00:00,104.61376117163876,Building_A,1
2024-01-17 22:00:00,14.29279419940341,Building_A,1
2024-01-17 23:00:00,103.83336396254371,Building_A,1
2024-01-18 00:00:00,70.14624243854826,Building_A,1
2024-01-18 01:00:00,49.49643558469303,Building_A,1
2024-01-18 02:00:00,47.75600106009662,Building_A,1
2024-01-18 03:00:00,15.898439413518776,Building_A,1
2024-01-18 04:00:00,11.38332616353771,Building_A,1
2024-01-18 05:00:00,115.69489656392496,Building_A,1
2024-01-18 06:00:00,72.90804100578463,Building_A,1
2024-01-18 07:00:00,97.58433850504312,Building_A,1
2024-01-18 08:00:00,65.80669965565346,Building_A,1
2024-01-18 09:00:00,74.01541647729165,Building_A,1
2024-01-18 10:00:00,12.370675727908093,Building_A,1
2024-01-18 11:00:00,24.826170497677197,Building_A,1
2024-01-18 12:00:00,38.29800959154,Building_A,1
2024-01-18 13:00:00,105.36851356405292,Building_A,1
2024-01-18 14:00:00,83.61794051319966,Building_A,1
2024-01-18 15:00:00,54.64350346218544,Building_A,1
2024-01-18 16:00:00,82.23815043555972,Building_A,1
2024-01-18 17:00:00,45.242982276525545,Building_A,1
2024-01-18 18:00:00,24.365712897347898,Building_A,1
2024-01-18 19:00:00,104.44897848659271,Building_A,1
2024-01-18 20:00:00,18.637270525232168,Building_A,1
2024-01-18 21:00:00,112.05150324090063,Building_A,1
2024-01-18 22:00:00,26.528272879591928,Building_A,1
2024-01-18 23:00:00,62.30982617270254,Building_A,1
2024-01-19 00:00:00,48.4189077513044,Building_A,1
2024-01-19 01:00:00,109.11186629452735,Building_A,1
2024-01-19 02:00:00,18.377480725075756,Building_A,1
2024-01-19 03:00:00,72.44565099712587,Building_A,1
2024-01-19 04:00:00,80.9807895349098,Building_A,1
2024-01-19 05:00:00,110.10445726480945,Building_A,1
2024-01-19 06:00:00,66.33895807998363,Building_A,1
2024-01-19 07:00:00,28.732855058174025,Building_A,1
2024-01-19 08:00:00,45.71955423378151,Building_A,1
2024-01-19 09:00:00,54.44582176428425,Building_A,1
2024-01-19 10:00:00,34.1977095278331,Building_A,1
2024-01-19 11:00:00,37.42367489114131,Building_A,1
2024-01-19 12:00:00,25.686730811908916,Building_A,1
2024-01-19 13:00:00,65.96476233142306,Building_A,1
2024-01-19 14:00:00,84.27701778600249,Building_A,1
2024-01-19 15:00:00,64.16517383019207,Building_A,1
2024-01-19 16:00:00,75.27282604299853,Building_A,1
2024-01-19 17:00:00,42.37253627039346,Building_A,1
2024-01-19 18:00:00,18.04603762140445,Building_A,1
2024-01-19 19:00:00,26.1468962032188,Building_A,1
2024-01-19 20:00:00,67.06885790130033,Building_A,1
2024-01-19 21:00:00,51.13344426200417,Building_A,1
2024-01-19 22:00:00,47.75474180964821,Building_A,1
2024-01-19 23:00:00,97.83339393497067,Building_A,1
2024-01-20 00:00:00,80.64863470293243,Building_A,1
2024-01-20 01:00:00,24.396643035218826,Building_A,1
2024-01-20 02:00:00,18.021333670638136,Building_A,1
2024-01-20 03:00:00,30.676987597776346,Building_A,1
2024-01-20 04:00:00,31.963465467860054,Building_A,1
2024-01-20 05:00:00,92.89591863623,Building_A,1
2024-01-20 06:00:00,22.741594063662077,Building_A,1
2024-01-20 07:00:00,53.178948749290235,Building_A,1
2024-01-20 08:00:00,105.06706020800887,Building_A,1
2024-01-20 09:00:00,24.750748643063716,Building_A,1
2024-01-20 10:00:00,76.18407976686522,Building_A,1
2024-01-20 11:00:00,14.456605383286675,Building_A,1
2024-01-20 12:00:00,87.70152014569977,Building_A,1
2024-01-20 13:00:00,52.23734898208724,Building_A,1
2024-01-20 14:00:00,96.38568128176907,Building_A,1
2024-01-20 15:00:00,78.60020939090882,Building_A,1
2024-01-20 16:00:00,70.30501118734435,Building_A,1
2024-01-20 17:00:00,111.7352279816914,Building_A,1
2024-01-20 18:00:00,38.83222928125225,Building_A,1
2024-01-20 19:00:00,54.773747986751644,Building_A,1
2024-01-20 20:00:00,15.752421816521583,Building_A,1
2024-01-20 21:00:00,105.90673714848853,Building_A,1
2024-01-20 22:00:00,41.202085732284274,Building_A,1
2024-01-20 23:00:00,95.03550818792466,Building_A,1
2024-01-21 00:00:00,20.29382838263019,Building_A,1
2024-01-21 01:00:00,77.99250906055805,Building_A,1
2024-01-21 02:00:00,16.881427903209456,Building_A,1
2024-01-21 03:00:00,80.35386427338636,Building_A,1
2024-01-21 04:00:00,21.25756758197135,Building_A,1
2024-01-21 05:00:00,23.157043777297574,Building_A,1
2024-01-21 06:00:00,36.274781364983966,Building_A,1
2024-01-21 07:00:00,39.78605180959512,Building_A,1
2024-01-21 08:00:00,34.0818041802809,Building_A,1
2024-01-21 09:00:00,84.95370873244462,Building_A,1
2024-01-21 10:00:00,22.54361385620433,Building_A,1
2024-01-21 11:00:00,29.825548539455998,Building_A,1
2024-01-21 12:00:00,24.354465968329457,Building_A,1
2024-01-21 13:00:00,117.26501091781333,Building_A,1
2024-01-21 14:00:00,107.52115709897437,Building_A,1
2024-01-21 15:00:00,25.57158164555092,Building_A,1
2024-01-21 16:00:00,84.63901152665188,Building_A,1
2024-01-21 17:00:00,26.052346029588954,Building_A,1
2024-01-21 18:00:00,67.64462802896848,Building_A,1
